idx_original|situacao|flag_efisco_vermelho|flag_catmat_vermelho|match_parcial|classe_efisco|classe_catmat|codigo_efisco|codigo_catmat|item_efisco|item_catmat
131|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2520230|625223|CATETER INTRAVENOSO RADIOPACO ESTERIL - EM POLIURETANO,RADIOPACO,ESTERIL,ACESSO PERIFERICO ,DESCARTAVEL,COM FILTRO HIDROFOBO,, COM CONECTOR LUER LOCK, E CONECTOR LUER LOCK COM BISEL TRIFACETADO C/CAMARA DE REFLUXO SAGUINEO QUE FACILITE A EMPUNHADURA, COM SISTEMA TRAVA DE SEGURANCA (PROTECAO DA AGULHA), TAMANHO VARIANDO DE ACORDO COM O USO TAMANHO 14G,PADRONIZACAO DE CORES DE ACORDO COM NORMA ABNT10555-2, EMBALADO EM TRANSPARENTE,INDIVIDUAL,ATOXICO, ROTULAGEM RESPEITANDO O DECRETO LEI 79094/77 ROTULAGEM RESPEITANDO ACORDO COM LEGISLACAO VIGENTE|CATETER PERIFÉRICO, MATERIAL CATETER: POLÍMERO RADIOPACO , APLICAÇÃO: VENOSO , MATERIAL AGULHA: AGULHA AÇO INOX , DIAMETRO: 14 GAU, COMPRIMENTO: CERCA 45 MM, CONECTOR: CONECTOR PADRÃO , COMPONENTE 1: CÂMARA REFLUXO C/ FILTRO , COMPONENTE 2: C/ SISTEMA SEGURANÇA SEGUNDO NR/32 , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
132|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2520257|460347|CATETER INTRAVENOSO RADIOPACO ESTERIL - EM POLIURETANO,RADIOPACO,ESTERIL,ACESSO PERIFERICO ,DESCARTAVEL,COM FILTRO HIDROFOBO,, COM CONECTOR LUER LOCK, E CONECTOR LUER LOCK COM BISEL TRIFACETADO C/CAMARA DE REFLUXO SAGUINEO QUE FACILITE A EMPUNHADURA, COM SISTEMA TRAVA DE SEGURANCA (PROTECAO DA AGULHA), TAMANHO VARIANDO DE ACORDO COM O USO TAMANHO 16G,PADRONIZACAO DE CORES DE ACORDO COM NORMA ABNT10555-2, EMBALADO EM TRANSPARENTE,INDIVIDUAL,ATOXICO, ROTULAGEM RESPEITANDO O DECRETO LEI 79094/77 ROTULAGEM RESPEITANDO ACORDO COM LEGISLACAO VIGENTE|CATETER PERIFÉRICO, MATERIAL CATETER: POLÍMERO RADIOPACO , APLICAÇÃO: VENOSO , MATERIAL AGULHA: AGULHA AÇO INOX , DIAMETRO: 16 GAU, COMPRIMENTO: CERCA 30 MM, CONECTOR: CONECTOR PADRÃO , COMPONENTE 1: CÂMARA REFLUXO C/ FILTRO , COMPONENTE 2: C/ SISTEMA SEGURANÇA SEGUNDO NR/32 , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
133|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2520265|625222|CATETER INTRAVENOSO RADIOPACO ESTERIL - EM POLIURETANO,RADIOPACO,ESTERIL,ACESSO PERIFERICO ,DESCARTAVEL,COM FILTRO HIDROFOBO,, COM CONECTOR LUER LOCK, E CONECTOR LUER LOCK COM BISEL TRIFACETADO C/CAMARA DE REFLUXO SAGUINEO QUE FACILITE A EMPUNHADURA, COM SISTEMA TRAVA DE SEGURANCA (PROTECAO DA AGULHA), TAMANHO VARIANDO DE ACORDO COM O USO TAMANHO 18G, PADRONIZACAO DE CORES DE ACORDO COM NORMA ABNT10555-2, EMBALADO EM TRANSPARENTE,INDIVIDUAL,ATOXICO, ROTULAGEM RESPEITANDO O DECRETO LEI 79094/77 ROTULAGEM RESPEITANDO ACORDO COM LEGISLACAO VIGENTE|CATETER PERIFÉRICO, MATERIAL CATETER: POLÍMERO RADIOPACO , APLICAÇÃO: VENOSO , MATERIAL AGULHA: AGULHA AÇO INOX , DIAMETRO: 18 GAU, COMPRIMENTO: CERCA 30 MM, CONECTOR: CONECTOR PADRÃO , COMPONENTE 1: CÂMARA REFLUXO C/ FILTRO , COMPONENTE 2: C/ SISTEMA SEGURANÇA SEGUNDO NR/32 , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
134|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2520290|437178|CATETER INTRAVENOSO RADIOPACO ESTERIL - EM POLIURETANO,RADIOPACO,ESTERIL,ACESSO PERIFERICO ,DESCARTAVEL,COM FILTRO HIDROFOBO,, COM CONECTOR LUER LOCK, E CONECTOR LUER LOCK COM BISEL TRIFACETADO C/CAMARA DE REFLUXO SAGUINEO QUE FACILITE A EMPUNHADURA, COM SISTEMA TRAVA DE SEGURANCA (PROTECAO DA AGULHA), TAMANHO VARIANDO DE ACORDO COM O USO TAMANHO G 20,PADRONIZACAO DE CORES DE ACORDO COM NORMA ABNT10555-2, EMBALADO EM TRANSPARENTE,INDIVIDUAL,ATOXICO, ROTULAGEM RESPEITANDO O DECRETO LEI 79094/77 ROTULAGEM RESPEITANDO ACORDO COM LEGISLACAO VIGENTE|CATETER PERIFÉRICO, MATERIAL CATETER: POLÍMERO RADIOPACO , APLICAÇÃO: VENOSO , MATERIAL AGULHA: AGULHA AÇO INOX , DIAMETRO: 20 GAU, COMPRIMENTO: CERCA 30 MM, CONECTOR: CONECTOR PADRÃO , COMPONENTE 1: CÂMARA REFLUXO C/ FILTRO , COMPONENTE 2: C/ SISTEMA SEGURANÇA SEGUNDO NR/32 , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
135|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2520303|437179|CATETER INTRAVENOSO RADIOPACO ESTERIL - EM POLIURETANO,RADIOPACO,ESTERIL,ACESSO PERIFERICO ,DESCARTAVEL,COM FILTRO HIDROFOBO,, COM CONECTOR LUER LOCK, E CONECTOR LUER LOCK COM BISEL TRIFACETADO C/CAMARA DE REFLUXO SAGUINEO QUE FACILITE A EMPUNHADURA, COM SISTEMA TRAVA DE SEGURANCA (PROTECAO DA AGULHA), TAMANHO VARIANDO DE ACORDO COM O USO TAMANHO G 22,PADRONIZACAO DE CORES DE ACORDO COM NORMA ABNT10555-2, EMBALADO EM TRANSPARENTE,INDIVIDUAL,ATOXICO, ROTULAGEM RESPEITANDO O DECRETO LEI 79094/77 ROTULAGEM RESPEITANDO ACORDO COM LEGISLACAO VIGENTE|CATETER PERIFÉRICO, MATERIAL CATETER: POLÍMERO RADIOPACO , APLICAÇÃO: VENOSO , MATERIAL AGULHA: AGULHA AÇO INOX , DIAMETRO: 22 GAU, COMPRIMENTO: CERCA 25 MM, CONECTOR: CONECTOR PADRÃO , COMPONENTE 1: CÂMARA REFLUXO C/ FILTRO , COMPONENTE 2: C/ SISTEMA SEGURANÇA SEGUNDO NR/32 , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
136|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2520311|437180|CATETER INTRAVENOSO RADIOPACO ESTERIL - EM POLIURETANO,RADIOPACO,ESTERIL,ACESSO PERIFERICO ,DESCARTAVEL,COM FILTRO HIDROFOBO,, COM CONECTOR LUER LOCK, E CONECTOR LUER LOCK COM BISEL TRIFACETADO C/CAMARA DE REFLUXO SAGUINEO QUE FACILITE A EMPUNHADURA, COM SISTEMA TRAVA DE SEGURANCA (PROTECAO DA AGULHA), TAMANHO VARIANDO DE ACORDO COM O USO TAMANHO G 24,PADRONIZACAO DE CORES DE ACORDO COM NORMA ABNT10555-2, EMBALADO EM TRANSPARENTE,INDIVIDUAL,ATOXICO, ROTULAGEM RESPEITANDO O DECRETO LEI 79094/77 ROTULAGEM RESPEITANDO ACORDO COM LEGISLACAO VIGENTE|CATETER PERIFÉRICO, MATERIAL CATETER: POLÍMERO RADIOPACO , APLICAÇÃO: VENOSO , MATERIAL AGULHA: AGULHA AÇO INOX , DIAMETRO: 24 GAU, COMPRIMENTO: CERCA 20 MM, CONECTOR: CONECTOR PADRÃO , COMPONENTE 1: CÂMARA REFLUXO C/ FILTRO , COMPONENTE 2: C/ SISTEMA SEGURANÇA SEGUNDO NR/32 , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
137|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|1088653|465679|"CATETER PARA INFUSAO PARENTERAL - EM POLIURETANO RADIOPACO, COMPOSTO DE CATETER DE DUPLO LUMEN,AGULHA INTRODUTORA PAREDE EXTRA FINA,SERINGA 5CC,DILATADOR DE VASOS E GRAMPOS, ESTERIL, ACONDICIONADO DE ACORDO COM AS NORMAS LEGAIS, TAMANHO 7FR X 20CM, FLEXIVEL,1 LUMEN DISTAL 14G E PROXIMAL18G, FIO GUIA FLEXIVEL EM FORMATO ""J"" FIO GUIA C/MARCAS:0,81MM DE DIAMETRO X 60CM(PONTARETA E MOLE NUMA EXTREMIDADE-PONTA EM ""J"" NA OUTRA, INTRODUTOR AGULHA INTRODUTORA MEDINDO 18G X 6,35MM PAREDE EXTRA FINA"|CATETER CENTRAL, APLICAÇÃO: VENOSO , MATÉRIA PRIMA: POLIURETANO RADIOPACO , DIÂMETRO: CERCA 7 FR , VIAS: DUPLO LÚMEN , LÚMEN: 14 A 18 GAU, COMPRIMENTO: CERCA 20 CM, CONECTOR: CONECTORES PADRÃO , COMPONENTE: KIT INTRODUTOR COMPLETO , COMPONENTE II: REVESTIDO C/ ANTIMICROBIANO/ANTIFÚNGICO , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
138|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|4934695|465679|"CONJUNTO DE CATETER - CONFECCIONADO EM POLIURETANO, RADIOPACO, PONTA AFUNILADA E ATRAUMATICA,PARTE EXTERNA COM CLOREXIDINA E SULFADIAZINA DE PRATA E PARTE INTERNA COM CLOREXIDINA,CATETER DUPLO LUMEN,DIAMENTRO EXTERNO 7,0FR, COMPRIMENTO 20,00CM,VASO DILATADOR TAMANHO PADRAO,SERINGA DE 5,0ML,FIO DIAMETRO 0,81MM X 60,00CM GUIA METALICO COM 01 PONTA RETA E OUTRA EM ""J"",MEDINDO 18GA X 6,35CM X TW,USO VENOSO CENTRAL - ADULTO,ESTERILIZADO EM OXIDO DE ETILENO,.,."|CATETER CENTRAL, APLICAÇÃO: VENOSO , MATÉRIA PRIMA: POLIURETANO RADIOPACO , DIÂMETRO: CERCA 7 FR , VIAS: DUPLO LÚMEN , LÚMEN: 14 A 18 GAU, COMPRIMENTO: CERCA 20 CM, CONECTOR: CONECTORES PADRÃO , COMPONENTE: KIT INTRODUTOR COMPLETO , COMPONENTE II: REVESTIDO C/ ANTIMICROBIANO/ANTIFÚNGICO , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
139|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2290715|437299|"CATETER VENOSO CENTRAL - CONJ. CATETER EM POLIURETANO,RADIOPACO,DUPLO LUMEN DE 7,0FR, 30CM COMPRIMENTO, C/MARCACOES E DIVISOES EM CM NO CORPO DO CATETER,PONTA ATRAUMATICA,FLEXIVEL, PINCA CORTA-FLUXO NAS EXTENSOES, CONTENDO DILATADOR DE VASOS,GUIA METALICO FLEXIVEL COM PONTA EM ""J"", SERINGA, AGULHA INTRODUTORA01 TAMPA PROTETORA C/MEMBRANA AUTOCICATRIZANTE, CLAMP DE FIXACAO MOVEL PARA O CATETER COM TECNICA DE SELDINGER"|CATETER CENTRAL, APLICAÇÃO: VENOSO , MATÉRIA PRIMA: POLIURETANO RADIOPACO , DIÂMETRO: CERCA 7 FR , VIAS: DUPLO LÚMEN , LÚMEN: 16 GAU, COMPRIMENTO: CERCA 30 CM, TIPO FIXAÇÃO: FIXAÇÃO SUBCUTÂNEA , CONECTOR: CONECTORES PADRÃO, CLAMP EM TODAS VIAS E TAMPAS , COMPONENTE: KIT INTRODUTOR COMPLETO , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
140|CATMAT_VERMELHO; EFISCO_VERMELHO; COM_COMENTARIO|True|True|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|1088653|437298|"CATETER PARA INFUSAO PARENTERAL - EM POLIURETANO RADIOPACO, COMPOSTO DE CATETER DE DUPLO LUMEN,AGULHA INTRODUTORA PAREDE EXTRA FINA,SERINGA 5CC,DILATADOR DE VASOS E GRAMPOS, ESTERIL, ACONDICIONADO DE ACORDO COM AS NORMAS LEGAIS, TAMANHO 7FR X 20CM, FLEXIVEL,1 LUMEN DISTAL 14G E PROXIMAL18G, FIO GUIA FLEXIVEL EM FORMATO ""J"" FIO GUIA C/MARCAS:0,81MM DE DIAMETRO X 60CM(PONTARETA E MOLE NUMA EXTREMIDADE-PONTA EM ""J"" NA OUTRA, INTRODUTOR AGULHA INTRODUTORA MEDINDO 18G X 6,35MM PAREDE EXTRA FINA"|CATETER CENTRAL, APLICAÇÃO: VENOSO , MATÉRIA PRIMA: POLIURETANO RADIOPACO , DIÂMETRO: CERCA 7 FR , VIAS: DUPLO LÚMEN , LÚMEN: 14 A 18 GAU, COMPRIMENTO: CERCA 20 CM, TIPO FIXAÇÃO: FIXAÇÃO SUBCUTÂNEA , CONECTOR: CONECTORES PADRÃO, CLAMP EM TODAS VIAS E TAMPAS , COMPONENTE: KIT INTRODUTOR COMPLETO , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
141|CATMAT_VERMELHO; COM_COMENTARIO|False|True|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2517922|470179|"CONJUNTO DE CATETER - CONFECCIONADO EM PARA ACESSO VENOSO CENTRAL EM POLIURETANO, RADIOPACO, COMPOSTO POR COMPOSTO DE CATETER MONO LUMEN, CATETER INFANTIL DE 18 A 20G, MEDINDO 20CM DE COMPRIMENTO, COM MARCACOES E DIVISOES EM CENTIMETROS NO CORPO DO CATETER, TAMANHO PONTA ATRAUMATICA E FLEXIVEL E PINCA CORTA FLUXO NAS EXTENSOES, CONTENDO DILATADOR DE VASOS, GUIA METALICO FLEXIVEL COM PONTA ""J"", DE SERINGA, AGULHA INTRODUTORA, UMA TAMPA PROTETORA COM MEMBRANA  AUTO-CICATRIZANTE E CLAMP DE FIXACAO MOVEL PARA O CATETER COM TECNICA DE SELDINGER., COM ., MEDINDO ., USO ., ESTERILIZADO EM ., EMBALAGEM INDIVIDUAL, CONTENDO N DO LOTE, DATA DE FABRICACAO"|CONJUNTO NEFROSTOMIA PERCUTÂNEA, DIÂMETRO DO CATETER: CERCA DE 6 FR , COMPONENTES 1: C/ 1 AGULHA PUNÇÃO CHIBA 22G , COMPONENTES 2: AGULHA PUNÇÃO, BAINHA INTRODUTORA E FIO GUIA , ESTERILIDADE: ESTÉRIL, DESCARTÁVEL , EMBALAGEM: EMBALAGEM INDIVIDUAL 
142|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2945622|437302|CATETER VENOSO CENTRAL - CATETER LONGA PERMANENCIA EM POLIURETANO,RADIOPACO TRIPLO LUMEN,ESTERIL,7 FR, 20 CM DE COMPRIMENTO, COM MARCACOES E DIVISOES EM CM NO CORPO DO CATETER,01 LUMEN DISTAL 14G E PROXIMAL 18G,PONTA RETA E FLEXIVEL NUMA EXTREMIDADE E PONTA EM J NA OUTRA, PINCA CORTA-FLUXO NAS EXTENSOES CONTENDO DILATADOR DE VASOS E GRAMPOS,FIO GUIA METALICO FLEXIVEL COM PONTA EM J COM MARCAS 0,81MM DE DIAMETRO X 60CM,SERINGA 5CC, AGULHA INTRODUTORA,MEDINDO 18G X 6,35MM,PAREDE EXTRA FINA,EMBALAGEM COM DADOS DE IDENTIFICACAO, PROCEDENCIA VALIDADE E REGISTRO DE ISENCAO NO MINISTERIO DA SAUDE.|CATETER CENTRAL, APLICAÇÃO: VENOSO , MATÉRIA PRIMA: POLIURETANO RADIOPACO , DIÂMETRO: CERCA 7 FR , VIAS: TRIPLO LÚMEN , LÚMEN: 16 A 18 GAU, COMPRIMENTO: CERCA 20 CM, TIPO FIXAÇÃO: FIXAÇÃO SUBCUTÂNEA , CONECTOR: CONECTORES PADRÃO, CLAMP EM TODAS VIAS E TAMPAS , COMPONENTE: KIT INTRODUTOR COMPLETO , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
143|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3019616|461424|CATETER VENOSO CENTRAL - EM POLIURETANO,RADIOPACO DUPLO LUMEN,4,00FR COM MARCACOES E DIVISOES EM CM NO CORPO DO CATETER,13,00CM A 20,00CM DE COMPRIMENTO,PONTA ATRAUMATICA FLEXIVEL, PINCA CORTA-FLUXO NAS EXTENSOES CONTENDO DILATADOR DE VASOS, GUIA METALICO FLEXIVEL COM PONTA EM J,,SERINGA, AGULHA INTRODUTORA, UMA TAMPA PROTETORA COM EMBRANA AUTOCICATRIZANTE, CLAMP DE FIXACAO PARA O CATETER, COM TECNICA DE SELDINGER,EMBALAGEM COM DADOS DE IDENTIFICACAO, PROCEDENCIA VALIDADE E REGISTRO DE ISENCAO NO MINISTERIO DA SAUDE.|CATETER CENTRAL, APLICAÇÃO: VENOSO , MATÉRIA PRIMA: POLIURETANO RADIOPACO , DIÂMETRO: CERCA 4 FR , VIAS: DUPLO LÚMEN , LÚMEN: 20 GAU, COMPRIMENTO: CERCA 15 CM, TIPO FIXAÇÃO: FIXAÇÃO SUBCUTÂNEA , CONECTOR: CONECTORES PADRÃO, CLAMP EM TODAS VIAS E TAMPAS , COMPONENTE: KIT INTRODUTOR COMPLETO , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
144|MAPEAMENTO_INCERTO|False|False|True|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2350904|437363|CATETER VENOSO CENTRAL - (PICC)  CATETER PUR 3FR DE UMA VIA, INTRAVENOSO INTRODUZIDO POR VIA PERIFERICA PARA ACESSO CENTRAL DE LONGA PERMANENCIA, COMPRIMENTO APROX  60CM, MARCACAO A CADA 5CM,, PROLONGADOR DE APROX 14 CM, ACOMPANHA INTRODUTOR., .., EMBALADOS EM KIT'S DE PROCEDIMENTO ESTERIL|CATETER CENTRAL, APLICAÇÃO: VENOSO , TIPO IMPLANTE: INSERÇÃO PERIFÉRICA , MATÉRIA PRIMA: POLIURETANO RADIOPACO , DIÂMETRO: CERCA 3 FR , VIAS: DUPLO LÚMEN , COMPRIMENTO: CERCA 55 CM, CONECTOR: CONECTORES PADRÃO, CLAMP EM TODAS VIAS E TAMPAS , COMPONENTE: KIT INTRODUTOR COMPLETO , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
145|MAPEAMENTO_INCERTO|False|False|True|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2351161|437291|"CATETER VENOSO CENTRAL - (PICC) CATETER 1.9FR (NEONATAL), DESCARTAVEL, ESTERIL PARA ACESSO VENOSO CENTRAL EM PACIENTES CRITICOS E DE LONGA PERMANENCIA,, CATETER CONSTITUIDO EM SILICONE DEMARCADO DE 1 EM 1CM, (TAMANHO 1.9FR ""24G"" X 50CM),UNICO LUMEN, ,, ,, EMBALADOS EM KIT'S DE PROCEDIMENTO ESTERIL"|CATETER CENTRAL, APLICAÇÃO: VENOSO , MATÉRIA PRIMA: POLIURETANO RADIOPACO , VIAS: MONO LÚMEN , LÚMEN: 24 GAU, COMPRIMENTO: CERCA 15 CM, TIPO FIXAÇÃO: FIXAÇÃO SUBCUTÂNEA , CONECTOR: CONECTORES PADRÃO, CLAMP E TAMPA , COMPONENTE: KIT INTRODUTOR COMPLETO , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
147|MAPEAMENTO_INCERTO|False|False|True|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2351048|437316|CATETER VENOSO CENTRAL - (PICC) CATETER PUR 5FR DE UMA VIA, INTRAVENOSO INTRODUZIDO POR VIA PERIFERICA PARA ACESSO VENOSO CENTRAL DE LONGA PERMANENCIA,, COMPRIMENTO APROX 60CM, MARCACAO A CADA 5CM, PROLONGADOR DE APROX 14CM,, ACOMPANHA INTRODUTOR, EMBALADOS EM KIT'S DE PROCEDIMENTOS ESTERIL|CATETER CENTRAL, APLICAÇÃO: VENOSO , TIPO IMPLANTE: INSERÇÃO PERIFÉRICA , MATÉRIA PRIMA: SILICONE RADIOPACO , DIÂMETRO: CERCA 5 FR , VIAS: MONO LÚMEN , COMPRIMENTO: CERCA 55 CM, CONECTOR: CONECTORES PADRÃO, CLAMP E TAMPA , COMPONENTE: KIT INTRODUTOR COMPLETO , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
149|MAPEAMENTO_INCERTO|False|False|True|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3359026|437925|CATETER - CONFECCIONADO EM POLIURETANO TERMOPLASTICO,EXTREMIDADES ATRAUMATICAS,RADIOPACO, DUPLO LUMEN,NUMERO 3,5 FR, MEDINDO:30,0 CM DE COMPRIMENTO,PARA ACESSO VASCULAR VIA COTO UMBILICAL DE NEONATOS,ROTULO COM NUMERO DO LOTE, DATA FABRICACAO/VALIDADE E PROCEDENCIA.,EMBALADO EM PAPEL GRAU CIRURGICO TRANSPARENTE. ESTERIL. REGISTRO NO MINISTERIO DA SAUDE|CATETER CENTRAL, APLICAÇÃO: VENOSO / ARTERIAL , TIPO IMPLANTE: UMBILICAL , MATÉRIA PRIMA: POLIURETANO RADIOPACO , DIÂMETRO: CERCA 4 FR , VIAS: DUPLO LÚMEN , COMPRIMENTO: CERCA 30 CM, CONECTOR: CONECTORES PADRÃO, CLAMP EM TODAS VIAS E TAMPAS , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
153|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|1989804|437295|"CATETER VENOSO CENTRAL - CONJ. CATETER EM POLIURETANO,RADIOPACO,DUPLO LUMEN DE 5,0FR A 5,5FR, 13CM A 20CM COMPRIMENTO, C/MARCACOES E DIVISOES EM CM NO CORPO DO CATETER,PONTA ATRAUMATICA,FLEXIVEL, PINCA CORTA-FLUXO NAS EXTENSOES, CONTENDO DILATADOR DE VASOS,GUIA METALICO FLEXIVEL COM PONTA EM ""J"", SERINGA, AGULHA INTRODUTORA01 TAMPA PROTETORA C/MEMBRANA AUTOCICATRIZANTE, CLAMP DE FIXACAO MOVEL PARA O CATETER COM TECNICA DE SELDINGER"|CATETER CENTRAL, APLICAÇÃO: VENOSO , MATÉRIA PRIMA: POLIURETANO RADIOPACO , DIÂMETRO: CERCA 5 FR , VIAS: DUPLO LÚMEN , LÚMEN: 18 A 20 GAU, COMPRIMENTO: CERCA 20 CM, TIPO FIXAÇÃO: FIXAÇÃO SUBCUTÂNEA , CONECTOR: CONECTORES PADRÃO, CLAMP EM TODAS VIAS E TAMPAS , COMPONENTE: KIT INTRODUTOR COMPLETO , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
154|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|5101298|437318|CATETER VENOSO CENTRAL - DE INSERCAO PERIFERICA (CCIP/PICC), ALTO FLUXO, MONO LUMEM,CALIBRE 3,0FR, EM POLIURETANO, RADIOPACO,COMPRIMENTO 55,00CM COM MARCAS A CADA CENTIMETRO, ESTERIL,KIT DE MICRO INTRODUTOR COM 01 AGULHA HIPODERMICA 21 GAUGE E DISPOSITIVO DE SEGURANCA, BISTURI LAMINA Nº 11, FIO GUIA EM NITINOL ATRAUMATICO, INTRODUTOR/DILATADOR EM POLITETRAFLUORETILENO (PTFE) DESCARTAVEL E LUBRIFICADO, FLUXO DE 1ML/SEG,EMBALAGEM INDIVIDUAL EM PAPEL GRAU CIRURGICO|CATETER CENTRAL, APLICAÇÃO: VENOSO , TIPO IMPLANTE: INSERÇÃO PERIFÉRICA , MATÉRIA PRIMA: POLIURETANO RADIOPACO , DIÂMETRO: CERCA 3 FR , VIAS: MONO LÚMEN , COMPRIMENTO: CERCA 55 CM, CONECTOR: CONECTORES PADRÃO, CLAMP E TAMPA , COMPONENTE: KIT INTRODUTOR COMPLETO , TIPO USO: ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL 
